rnn_type,lr,num_layers,hidden_size,dropout,optimizer,loss,acc,f1,training_time
lstm,0.001,3,200,0.8,adam,1.7714756384645756,0.7603211009174312,0.7364438839848676,240.40971732139587
lstm,0.001,3,200,0.8,rmsprop,3.047266749399,0.7729357798165137,0.7648456057007126,199.7581615447998
lstm,0.001,3,200,0.8,sgd,0.6935790543045316,0.5091743119266054,0.0,165.5287959575653
lstm,0.001,3,400,0.2,adam,1.8948850743472576,0.7649082568807339,0.7341115434500648,526.450933933258
lstm,0.001,3,400,0.2,rmsprop,2.100801054920469,0.7694954128440367,0.752157829839704,509.42772674560547
lstm,0.001,3,400,0.2,sgd,0.693885230592319,0.5091743119266054,0.0,389.9797625541687
lstm,0.001,3,400,0.5,adam,2.3288450236468634,0.7580275229357798,0.7345911949685534,492.6264612674713
lstm,0.001,3,400,0.5,rmsprop,2.266150520316192,0.7580275229357798,0.7642458100558659,471.7496302127838
lstm,0.001,3,400,0.5,sgd,0.6936433187552861,0.5091743119266054,0.0,415.27920722961426
lstm,0.001,3,400,0.8,adam,2.1763224559170857,0.7465596330275229,0.709592641261498,542.7988038063049
lstm,0.001,3,400,0.8,rmsprop,2.904059196672798,0.7717889908256881,0.7628128724672228,504.97561049461365
lstm,0.001,3,400,0.8,sgd,0.6940933870417731,0.5091743119266054,0.0,415.07454013824463
lstm,0.001,4,150,0.2,adam,1.8420710527820379,0.7626146788990825,0.7639680729760547,250.74664902687073
lstm,0.001,4,150,0.2,rmsprop,2.1651470068443035,0.7706422018348624,0.7630331753554502,209.1303951740265
lstm,0.001,4,150,0.2,sgd,0.693768247961998,0.5091743119266054,0.0,174.67006826400757
lstm,0.001,4,150,0.5,adam,1.989732299532209,0.7603211009174312,0.7454323995127893,250.11833548545837
lstm,0.001,4,150,0.5,rmsprop,1.8954570176345962,0.7350917431192661,0.6907630522088354,209.1950330734253
lstm,0.001,4,150,0.5,sgd,0.6939744523593357,0.5091743119266054,0.0,174.29105710983276
lstm,0.001,4,150,0.8,adam,1.7917572901081127,0.7637614678899083,0.7547619047619047,248.95316219329834
lstm,0.001,4,150,0.8,rmsprop,2.3183444420407926,0.7798165137614679,0.7757009345794392,208.51192045211792
lstm,0.001,4,150,0.8,sgd,0.6936938869101661,0.5091743119266054,0.0,174.03516721725464
lstm,0.001,4,200,0.2,adam,1.6541582512685895,0.7672018348623854,0.75453446191052,282.26153659820557
lstm,0.001,4,200,0.2,rmsprop,1.999000174658639,0.783256880733945,0.7779083431257344,243.02705574035645
lstm,0.001,4,200,0.2,sgd,0.6940437299864632,0.5091743119266054,0.0,202.4470829963684
lstm,0.001,4,200,0.5,adam,1.6782937206527484,0.7614678899082569,0.7603686635944701,280.1040096282959
lstm,0.001,4,200,0.5,rmsprop,3.1401222188162916,0.7442660550458715,0.7270501835985312,242.09510445594788
lstm,0.001,4,200,0.5,sgd,0.6940748606409345,0.5091743119266054,0.0,202.89620542526245
lstm,0.001,4,200,0.8,adam,1.7902500544275557,0.7637614678899083,0.745049504950495,278.9964315891266
lstm,0.001,4,200,0.8,rmsprop,2.201557658730183,0.7545871559633027,0.727735368956743,243.94990491867065
lstm,0.001,4,200,0.8,sgd,0.6943146628992898,0.5091743119266054,0.0,204.1168303489685
lstm,0.001,4,400,0.2,adam,1.5473198592662811,0.7660550458715596,0.7582938388625592,682.0189893245697
lstm,0.001,4,400,0.2,rmsprop,2.2412276874695505,0.7408256880733946,0.7064935064935065,629.6949243545532
lstm,0.001,4,400,0.2,sgd,0.693831375667027,0.5091743119266054,0.0,581.0925712585449
lstm,0.001,4,400,0.5,adam,1.8558005030666078,0.7534403669724771,0.7211413748378729,679.9494490623474
lstm,0.001,4,400,0.5,rmsprop,3.2883225913558687,0.7488532110091743,0.7181467181467182,634.9366309642792
lstm,0.001,4,400,0.5,sgd,0.6936630415064948,0.5091743119266054,0.0,517.2670204639435
lstm,0.001,4,400,0.8,adam,1.7335486068124217,0.7488532110091743,0.7491408934707904,677.0655586719513
lstm,0.001,4,400,0.8,rmsprop,2.618844223873956,0.7637614678899083,0.7547619047619047,662.0535845756531
lstm,0.001,4,400,0.8,sgd,0.6940755588667733,0.5091743119266054,0.0,590.4393050670624
lstm,0.0001,2,150,0.2,adam,2.136313255344118,0.7649082568807339,0.7478474784747847,174.65838861465454
